Time,L1,L2,L3,label
2024-06-06 22:03:00,1310.0,1110.0,1410.0,1
2024-06-06 22:04:00,1310.0,1070.0,1810.0,0
2024-06-06 22:05:00,1290.0,1040.0,1460.0,1
2024-06-06 22:06:00,2430.0,2290.0,2330.0,0
2024-06-06 22:07:00,2480.0,2600.0,2070.0,0
2024-06-06 22:08:00,2260.0,2250.0,2090.0,0
2024-06-06 22:09:00,1290.0,1130.0,664.0,1
2024-06-06 22:10:00,1290.0,1130.0,1780.0,0
2024-06-06 22:11:00,1290.0,1050.0,1050.0,1
2024-06-06 22:12:00,1300.0,1070.0,1410.0,1
2024-06-06 22:13:00,1300.0,1090.0,1750.0,1
2024-06-06 22:14:00,2130.0,2180.0,1670.0,0
2024-06-06 22:15:00,2390.0,2410.0,2710.0,0
2024-06-06 22:16:00,2560.0,2650.0,3580.0,0
2024-06-06 22:17:00,1300.0,1070.0,1750.0,1
2024-06-06 22:18:00,1290.0,1170.0,1780.0,0
2024-06-06 22:19:00,1300.0,1280.0,1720.0,0
2024-06-06 22:20:00,1280.0,1060.0,1600.0,1
2024-06-06 22:21:00,1300.0,1170.0,1370.0,1
2024-06-06 22:22:00,1320.0,1130.0,1020.0,1
2024-06-06 22:23:00,2440.0,2580.0,2200.0,0
2024-06-06 22:24:00,2690.0,2770.0,2790.0,0
2024-06-06 22:25:00,1940.0,2020.0,1950.0,0
2024-06-06 22:26:00,1310.0,1220.0,1240.0,1
2024-06-06 22:27:00,1300.0,1000.0,746.0,1
2024-06-06 22:28:00,1310.0,1090.0,1010.0,1
2024-06-06 22:29:00,1290.0,1060.0,1350.0,1
2024-06-06 22:30:00,1300.0,1130.0,723.0,1
2024-06-06 22:31:00,1690.0,1850.0,1210.0,0
2024-06-06 22:32:00,2390.0,2520.0,3330.0,0
2024-06-06 22:33:00,2560.0,2650.0,1800.0,0
2024-06-06 22:34:00,1310.0,1150.0,669.0,1
2024-06-06 22:35:00,1300.0,936.0,2140.0,0
2024-06-06 22:36:00,1300.0,1050.0,656.0,1
2024-06-06 22:37:00,1300.0,1030.0,1060.0,1
2024-06-06 22:38:00,1300.0,1230.0,1740.0,0
2024-06-06 22:39:00,1290.0,1200.0,1040.0,1
2024-06-06 22:40:00,2440.0,2530.0,2380.0,0
2024-06-06 22:41:00,2590.0,2750.0,3250.0,0
2024-06-06 22:42:00,1930.0,1720.0,2310.0,0
2024-06-06 22:43:00,1310.0,1130.0,2160.0,0
2024-06-06 22:44:00,1310.0,1310.0,2150.0,0
2024-06-06 22:45:00,1300.0,1010.0,1860.0,1
2024-06-06 22:46:00,1310.0,1150.0,2580.0,0
2024-06-06 22:47:00,1310.0,1290.0,1050.0,1
2024-06-06 22:48:00,2440.0,2550.0,2680.0,0
2024-06-06 22:49:00,2430.0,2320.0,3580.0,0
2024-06-06 22:50:00,2630.0,2580.0,3230.0,0
2024-06-06 22:51:00,1310.0,1200.0,1700.0,0
2024-06-06 22:52:00,1320.0,1070.0,2160.0,0
2024-06-06 22:53:00,1300.0,1210.0,1770.0,0
2024-06-06 22:54:00,1310.0,1140.0,1890.0,0
2024-06-06 22:55:00,1330.0,1360.0,1640.0,0
2024-06-06 22:56:00,1310.0,1240.0,1830.0,0
2024-06-06 22:57:00,2480.0,2520.0,3410.0,0
2024-06-06 22:58:00,2680.0,2740.0,4060.0,0
2024-06-06 22:59:00,1970.0,1910.0,2830.0,0
2024-06-06 23:00:00,1340.0,1200.0,2170.0,0
2024-06-06 23:01:00,1330.0,1040.0,2220.0,0
2024-06-06 23:02:00,1320.0,1020.0,1150.0,1
2024-06-06 23:03:00,1330.0,1060.0,1830.0,0
2024-06-06 23:04:00,1330.0,1130.0,2860.0,0
2024-06-06 23:05:00,2420.0,2480.0,2830.0,0
2024-06-06 23:06:00,2390.0,2500.0,1900.0,0
2024-06-06 23:07:00,2530.0,2530.0,3160.0,0
2024-06-06 23:08:00,1310.0,1110.0,1060.0,1
2024-06-06 23:09:00,1310.0,1140.0,1050.0,1
2024-06-06 23:10:00,1310.0,1080.0,1780.0,1
2024-06-06 23:11:00,1310.0,944.0,1040.0,1
2024-06-06 23:12:00,1320.0,1030.0,669.0,1
2024-06-06 23:13:00,1300.0,1060.0,1830.0,1
2024-06-06 23:14:00,2450.0,2490.0,2290.0,0
2024-06-06 23:15:00,2630.0,2880.0,2570.0,0
2024-06-06 23:16:00,1910.0,1810.0,2450.0,0
2024-06-06 23:17:00,1310.0,1020.0,1800.0,1
2024-06-06 23:18:00,1320.0,1100.0,1990.0,0
2024-06-06 23:19:00,1310.0,1200.0,2900.0,0
2024-06-06 23:20:00,1320.0,1210.0,1050.0,1
2024-06-06 23:21:00,1290.0,1280.0,1040.0,1
2024-06-06 23:22:00,2320.0,2660.0,3050.0,0
2024-06-06 23:23:00,2390.0,2610.0,3320.0,0
2024-06-06 23:24:00,2580.0,2730.0,2460.0,0
2024-06-06 23:25:00,1310.0,1290.0,1400.0,1
2024-06-06 23:26:00,1320.0,1170.0,644.0,1
2024-06-06 23:27:00,1290.0,982.0,1050.0,1
2024-06-06 23:28:00,1310.0,1160.0,660.0,1
2024-06-06 23:29:00,1300.0,1360.0,1180.0,1
2024-06-06 23:30:00,1300.0,1130.0,1410.0,1
2024-06-06 23:31:00,2430.0,2370.0,2290.0,0
2024-06-06 23:32:00,2540.0,2630.0,2390.0,0
2024-06-06 23:33:00,1920.0,2180.0,2840.0,0
2024-06-06 23:34:00,1310.0,1370.0,1120.0,1
2024-06-06 23:35:00,1300.0,921.0,2130.0,0
2024-06-06 23:36:00,1310.0,1210.0,2170.0,0
2024-06-06 23:37:00,1310.0,1200.0,1430.0,1
2024-06-06 23:38:00,1300.0,891.0,2150.0,0
2024-06-06 23:39:00,1310.0,1060.0,1810.0,1
2024-06-06 23:40:00,2380.0,2460.0,2320.0,0
2024-06-06 23:41:00,2660.0,2660.0,3220.0,0
2024-06-06 23:42:00,1290.0,1050.0,1040.0,1
2024-06-06 23:43:00,1300.0,1040.0,282.0,1
2024-06-06 23:44:00,1320.0,939.0,1780.0,1
2024-06-06 23:45:00,1310.0,1000.0,1050.0,1
2024-06-06 23:46:00,2440.0,2370.0,1930.0,0
2024-06-06 23:47:00,2650.0,2660.0,1770.0,0
2024-06-06 23:48:00,1930.0,1990.0,1740.0,0
2024-06-06 23:49:00,1300.0,1080.0,687.0,1
2024-06-06 23:50:00,1320.0,1220.0,446.0,1
2024-06-06 23:51:00,1310.0,1080.0,1060.0,1
2024-06-06 23:52:00,1320.0,1030.0,851.0,1
2024-06-06 23:53:00,969.0,1040.0,781.0,1
2024-06-06 23:54:00,2060.0,2350.0,2840.0,0
2024-06-06 23:55:00,2110.0,2370.0,2690.0,0
2024-06-06 23:56:00,2240.0,2570.0,2770.0,0
2024-06-06 23:57:00,1110.0,1070.0,1920.0,1
2024-06-06 23:58:00,976.0,825.0,714.0,1
2024-06-06 23:59:00,947.0,913.0,783.0,1
2024-06-07 00:00:00,1540.0,1720.0,2130.0,0
2024-06-07 00:01:00,2110.0,2580.0,2050.0,0
2024-06-07 00:02:00,2220.0,2640.0,1450.0,0
2024-06-07 00:03:00,1540.0,1760.0,1470.0,0
2024-06-07 00:04:00,973.0,993.0,404.0,1
2024-06-07 00:05:00,964.0,1120.0,24.1,1
2024-06-07 00:06:00,984.0,1070.0,1140.0,1
2024-06-07 00:07:00,972.0,935.0,1120.0,1
2024-06-07 00:08:00,983.0,1100.0,1830.0,1
2024-06-07 00:09:00,2080.0,2410.0,3140.0,0
2024-06-07 00:10:00,2340.0,2590.0,1880.0,0
2024-06-07 00:11:00,1620.0,1790.0,2160.0,0
2024-06-07 00:12:00,1420.0,1790.0,1460.0,0
2024-06-07 00:13:00,1870.0,2430.0,2490.0,0
2024-06-07 00:14:00,1850.0,2460.0,3090.0,0
2024-06-07 00:15:00,1860.0,2390.0,3650.0,0
2024-06-07 00:16:00,1880.0,2390.0,2510.0,0
2024-06-07 00:17:00,1890.0,2570.0,3200.0,0
2024-06-07 00:18:00,1870.0,2440.0,2540.0,0
2024-06-07 00:19:00,1870.0,2440.0,2180.0,0
2024-06-07 00:20:00,1880.0,2590.0,2460.0,0
2024-06-07 00:21:00,1890.0,2570.0,1790.0,0
2024-06-07 00:22:00,1880.0,2360.0,2150.0,0
2024-06-07 00:23:00,1850.0,2460.0,1410.0,0
2024-06-07 00:24:00,1840.0,2390.0,2900.0,0
2024-06-07 00:25:00,1840.0,2460.0,2530.0,0
2024-06-07 00:26:00,1840.0,2410.0,2150.0,0
2024-06-07 00:27:00,1870.0,2390.0,2140.0,0
2024-06-07 00:28:00,1810.0,2450.0,2140.0,0
2024-06-07 00:29:00,1210.0,1940.0,1470.0,0
2024-06-07 00:30:00,546.0,1160.0,1170.0,1
2024-06-07 00:31:00,540.0,1020.0,408.0,1
2024-06-07 00:32:00,1520.0,2230.0,2590.0,0
2024-06-07 00:33:00,2460.0,3190.0,4560.0,0
2024-06-07 00:34:00,2550.0,2850.0,2860.0,0
2024-06-07 00:35:00,2300.0,2680.0,2360.0,0
2024-06-07 00:36:00,2320.0,2600.0,4020.0,0
2024-06-07 00:37:00,2260.0,2520.0,3340.0,0
2024-06-07 00:38:00,2210.0,2380.0,2200.0,0
2024-06-07 00:39:00,2200.0,2360.0,2480.0,0
2024-06-07 00:40:00,2140.0,2480.0,3230.0,0
2024-06-07 00:41:00,2180.0,2520.0,2440.0,0
2024-06-07 00:42:00,2140.0,2470.0,3220.0,0
2024-06-07 00:43:00,2060.0,2420.0,1730.0,0
2024-06-07 00:44:00,2150.0,2500.0,2070.0,0
2024-06-07 00:45:00,2170.0,2490.0,2860.0,0
2024-06-07 00:46:00,2140.0,2480.0,2520.0,0
2024-06-07 00:47:00,1560.0,1820.0,1450.0,0
2024-06-07 00:48:00,1520.0,1770.0,1840.0,0
2024-06-07 00:49:00,1540.0,1780.0,1420.0,0
2024-06-07 00:50:00,1520.0,1680.0,1040.0,0
2024-06-07 00:51:00,1510.0,1660.0,1970.0,0
2024-06-07 00:52:00,1530.0,1640.0,1630.0,0
2024-06-07 00:53:00,1520.0,1780.0,1440.0,0
2024-06-07 00:54:00,1530.0,1650.0,1090.0,0
2024-06-07 00:55:00,1530.0,1470.0,1500.0,0
2024-06-07 00:56:00,1520.0,1620.0,2610.0,0
2024-06-07 00:57:00,973.0,957.0,289.0,1
2024-06-07 00:58:00,960.0,966.0,786.0,1
2024-06-07 00:59:00,974.0,995.0,1900.0,1
2024-06-07 01:00:00,949.0,904.0,23.9,1
2024-06-07 01:01:00,1520.0,1660.0,998.0,0
2024-06-07 01:02:00,2020.0,2330.0,2130.0,0
2024-06-07 01:03:00,2320.0,2520.0,1480.0,0
2024-06-07 01:04:00,1570.0,1730.0,1440.0,0
2024-06-07 01:05:00,939.0,1000.0,799.0,1
2024-06-07 01:06:00,950.0,990.0,25.8,1
2024-06-07 01:07:00,954.0,1140.0,1340.0,1
2024-06-07 01:08:00,949.0,1240.0,1190.0,1
2024-06-07 01:09:00,966.0,1060.0,396.0,1
2024-06-07 01:10:00,2090.0,2260.0,3250.0,0
2024-06-07 01:11:00,2190.0,2520.0,2560.0,0
2024-06-07 01:12:00,1530.0,1710.0,1410.0,0
2024-06-07 01:13:00,952.0,922.0,772.0,1
2024-06-07 01:14:00,964.0,1020.0,1520.0,1
2024-06-07 01:15:00,958.0,1030.0,2600.0,0
2024-06-07 01:16:00,952.0,913.0,1270.0,1
2024-06-07 01:17:00,964.0,977.0,799.0,1
2024-06-07 01:18:00,2060.0,2350.0,1940.0,0
2024-06-07 01:19:00,2140.0,2530.0,2790.0,0
2024-06-07 01:20:00,1550.0,1870.0,1960.0,0
2024-06-07 01:21:00,953.0,1120.0,784.0,1
2024-06-07 01:22:00,963.0,1090.0,529.0,1
2024-06-07 01:23:00,955.0,1110.0,2230.0,1
2024-06-07 01:24:00,960.0,1110.0,1750.0,1
2024-06-07 01:25:00,959.0,1100.0,1580.0,1
2024-06-07 01:26:00,2090.0,2430.0,2430.0,0
2024-06-07 01:27:00,2030.0,2350.0,3180.0,0
2024-06-07 01:28:00,1700.0,2120.0,3090.0,0
2024-06-07 01:29:00,942.0,1120.0,905.0,1
2024-06-07 01:30:00,959.0,1100.0,791.0,1
2024-06-07 01:31:00,957.0,1170.0,1540.0,1
2024-06-07 01:32:00,960.0,1090.0,1150.0,1
2024-06-07 01:33:00,962.0,1100.0,1580.0,1
2024-06-07 01:34:00,1450.0,1650.0,1400.0,0
2024-06-07 01:35:00,543.0,1070.0,407.0,1
2024-06-07 01:36:00,964.0,1280.0,1550.0,1
2024-06-07 01:37:00,1460.0,1680.0,1360.0,0
2024-06-07 01:38:00,2150.0,2440.0,2140.0,0
2024-06-07 01:39:00,2310.0,2610.0,3960.0,0
2024-06-07 01:40:00,1550.0,1750.0,2550.0,0
2024-06-07 01:41:00,964.0,1150.0,1130.0,1
2024-06-07 01:42:00,967.0,1170.0,781.0,1
2024-06-07 01:43:00,972.0,1050.0,773.0,1
2024-06-07 01:44:00,957.0,940.0,776.0,1
2024-06-07 01:45:00,963.0,1040.0,769.0,1
2024-06-07 01:46:00,2040.0,2410.0,2130.0,0
2024-06-07 01:47:00,2130.0,2430.0,2030.0,0
2024-06-07 01:48:00,1560.0,1720.0,2550.0,0
2024-06-07 01:49:00,971.0,1140.0,1510.0,1
2024-06-07 01:50:00,957.0,1050.0,853.0,1
2024-06-07 01:51:00,970.0,1110.0,1160.0,1
2024-06-07 01:52:00,967.0,1140.0,1150.0,1
2024-06-07 01:53:00,962.0,1070.0,1900.0,1
2024-06-07 01:54:00,2110.0,2310.0,2820.0,0
2024-06-07 01:55:00,2070.0,2340.0,2790.0,0
2024-06-07 01:56:00,2230.0,2500.0,3210.0,0
2024-06-07 01:57:00,959.0,1160.0,1540.0,1
2024-06-07 01:58:00,956.0,883.0,1520.0,1
2024-06-07 01:59:00,961.0,783.0,1540.0,1
2024-06-07 02:00:00,956.0,797.0,719.0,1
2024-06-07 02:01:00,958.0,844.0,1900.0,1
2024-06-07 02:02:00,966.0,755.0,581.0,1
2024-06-07 02:03:00,2070.0,2060.0,2780.0,0
2024-06-07 02:04:00,2290.0,2210.0,2260.0,0
2024-06-07 02:05:00,1510.0,1450.0,692.0,1
2024-06-07 02:06:00,967.0,633.0,1510.0,1
2024-06-07 02:07:00,954.0,695.0,600.0,1
2024-06-07 02:08:00,972.0,746.0,1170.0,1
2024-06-07 02:09:00,965.0,739.0,1190.0,1
2024-06-07 02:10:00,968.0,629.0,392.0,1
2024-06-07 02:11:00,2120.0,2030.0,1660.0,0
2024-06-07 02:12:00,2220.0,2160.0,2230.0,0
2024-06-07 02:13:00,1550.0,1500.0,1840.0,0
2024-06-07 02:14:00,962.0,594.0,950.0,1
2024-06-07 02:15:00,967.0,808.0,1410.0,1
2024-06-07 02:16:00,955.0,641.0,410.0,1
2024-06-07 02:17:00,952.0,620.0,415.0,1
2024-06-07 02:18:00,957.0,630.0,539.0,1
2024-06-07 02:19:00,2120.0,2050.0,1690.0,0
2024-06-07 02:20:00,2090.0,2060.0,2550.0,0
2024-06-07 02:21:00,2180.0,2140.0,2130.0,0
2024-06-07 02:22:00,976.0,631.0,1390.0,1
2024-06-07 02:23:00,972.0,570.0,1850.0,1
2024-06-07 02:24:00,976.0,699.0,2210.0,1
2024-06-07 02:25:00,971.0,605.0,1880.0,1
2024-06-07 02:26:00,969.0,663.0,765.0,1
2024-06-07 02:27:00,964.0,612.0,1130.0,1
2024-06-07 02:28:00,2050.0,1980.0,2390.0,0
2024-06-07 02:29:00,2310.0,2210.0,2010.0,0
2024-06-07 02:30:00,1580.0,1280.0,1760.0,0
2024-06-07 02:31:00,965.0,575.0,1500.0,1
2024-06-07 02:32:00,958.0,610.0,1130.0,1
2024-06-07 02:33:00,958.0,673.0,713.0,1
2024-06-07 02:34:00,957.0,701.0,1140.0,1
2024-06-07 02:35:00,968.0,611.0,755.0,1
2024-06-07 02:36:00,2060.0,1940.0,2740.0,0
2024-06-07 02:37:00,2040.0,2000.0,2420.0,0
2024-06-07 02:38:00,1490.0,1470.0,1780.0,0
2024-06-07 02:39:00,962.0,597.0,1540.0,1
2024-06-07 02:40:00,941.0,627.0,407.0,1
2024-06-07 02:41:00,949.0,616.0,1150.0,1
2024-06-07 02:42:00,940.0,777.0,1530.0,1
2024-06-07 02:43:00,947.0,708.0,1210.0,1
2024-06-07 02:44:00,962.0,590.0,1610.0,1
2024-06-07 02:45:00,2040.0,1990.0,2750.0,0
2024-06-07 02:46:00,2250.0,2220.0,2620.0,0
2024-06-07 02:47:00,744.0,733.0,1890.0,1
2024-06-07 02:48:00,731.0,752.0,1510.0,1
2024-06-07 02:49:00,737.0,607.0,1230.0,1
2024-06-07 02:50:00,745.0,794.0,1140.0,1
2024-06-07 02:51:00,1310.0,1470.0,2140.0,0
2024-06-07 02:52:00,541.0,703.0,1880.0,1
2024-06-07 02:53:00,961.0,754.0,763.0,1
2024-06-07 02:54:00,1530.0,1210.0,1740.0,0
2024-06-07 02:55:00,2150.0,1970.0,1510.0,0
2024-06-07 02:56:00,2250.0,2120.0,1480.0,0
2024-06-07 02:57:00,1560.0,1370.0,1830.0,0
2024-06-07 02:58:00,965.0,680.0,1390.0,1
2024-06-07 02:59:00,953.0,651.0,786.0,1
2024-06-07 03:00:00,975.0,778.0,1460.0,1
2024-06-07 03:01:00,968.0,831.0,780.0,1
2024-06-07 03:02:00,979.0,784.0,789.0,1
2024-06-07 03:03:00,2020.0,2050.0,2460.0,0
2024-06-07 03:04:00,2280.0,2210.0,1580.0,0
2024-06-07 03:05:00,1540.0,1470.0,1720.0,0
2024-06-07 03:06:00,974.0,653.0,790.0,1
2024-06-07 03:07:00,963.0,687.0,216.0,1
2024-06-07 03:08:00,541.0,652.0,1920.0,1
2024-06-07 03:09:00,761.0,760.0,23.5,1
2024-06-07 03:10:00,1290.0,1280.0,1450.0,1
2024-06-07 03:11:00,1310.0,1520.0,2940.0,0
2024-06-07 03:12:00,1350.0,1400.0,1520.0,0
2024-06-07 03:13:00,968.0,630.0,1990.0,1
2024-06-07 03:14:00,958.0,739.0,424.0,1
2024-06-07 03:15:00,1520.0,1060.0,1100.0,1
2024-06-07 03:16:00,2050.0,1320.0,1280.0,0
2024-06-07 03:17:00,2260.0,1510.0,1460.0,0
2024-06-07 03:18:00,1540.0,690.0,685.0,1
2024-06-07 03:19:00,982.0,0.0439,-0.284,1
2024-06-07 03:20:00,982.0,0.0164,-0.416,1
2024-06-07 03:21:00,982.0,0.0545,-0.416,1
2024-06-07 03:22:00,970.0,0.0863,-0.318,1
2024-06-07 03:23:00,975.0,0.126,-0.0366,1
2024-06-07 03:24:00,2060.0,1320.0,1320.0,0
2024-06-07 03:25:00,2100.0,1350.0,1320.0,0
2024-06-07 03:26:00,2160.0,1400.0,1380.0,0
2024-06-07 03:27:00,973.0,0.0249,-0.00924,1
2024-06-07 03:28:00,970.0,0.0375,-0.0641,1
2024-06-07 03:29:00,959.0,0.055,0.055,1
2024-06-07 03:30:00,960.0,0.104,0.0561,1
2024-06-07 03:31:00,960.0,0.225,-0.029,1
2024-06-07 03:32:00,1540.0,684.0,639.0,1
2024-06-07 03:33:00,2080.0,1340.0,1270.0,0
2024-06-07 03:34:00,2230.0,1490.0,1470.0,0
2024-06-07 03:35:00,960.0,0.228,-0.0229,1
2024-06-07 03:36:00,964.0,0.227,-0.0928,1
2024-06-07 03:37:00,958.0,0.218,-0.103,1
2024-06-07 03:38:00,959.0,0.234,-0.108,1
2024-06-07 03:39:00,970.0,0.226,-0.106,1
2024-06-07 03:40:00,959.0,0.227,-0.0931,1
2024-06-07 03:41:00,2050.0,1330.0,1310.0,0
2024-06-07 03:42:00,2280.0,1550.0,1550.0,0
2024-06-07 03:43:00,1540.0,710.0,720.0,1
2024-06-07 03:44:00,958.0,0.262,-0.354,1
2024-06-07 03:45:00,959.0,0.322,-0.0613,1
2024-06-07 03:46:00,946.0,0.276,0.0172,1
2024-06-07 03:47:00,947.0,0.297,0.0136,1
2024-06-07 03:48:00,947.0,0.308,0.0172,1
2024-06-07 03:49:00,2040.0,1370.0,1390.0,0
2024-06-07 03:50:00,2010.0,1310.0,1340.0,0
2024-06-07 03:51:00,2160.0,1450.0,1460.0,0
2024-06-07 03:52:00,946.0,0.302,-0.0707,1
2024-06-07 03:53:00,954.0,0.271,-0.0747,1
2024-06-07 03:54:00,949.0,0.306,0.0169,1
2024-06-07 03:55:00,954.0,3100.0,15.8,0
2024-06-07 03:56:00,940.0,3090.0,2580.0,0
2024-06-07 03:57:00,949.0,3100.0,2590.0,0
2024-06-07 03:58:00,2000.0,4420.0,3870.0,0
2024-06-07 03:59:00,2290.0,3890.0,4070.0,0
2024-06-07 04:00:00,1520.0,2310.0,3330.0,0
2024-06-07 04:01:00,954.0,2080.0,2650.0,0
2024-06-07 04:02:00,1.84,1700.0,2610.0,1
2024-06-07 04:03:00,1.78,1330.0,2640.0,1
2024-06-07 04:04:00,422.0,1860.0,2650.0,0
2024-06-07 04:05:00,430.0,2320.0,2620.0,0
2024-06-07 04:06:00,636.0,806.0,2620.0,1
2024-06-07 04:07:00,858.0,1170.0,2640.0,0
2024-06-07 04:08:00,845.0,237.0,2290.0,1
2024-06-07 04:09:00,1730.0,2480.0,3190.0,0
2024-06-07 04:10:00,1740.0,2890.0,2940.0,0
2024-06-07 04:11:00,1700.0,1370.0,1370.0,0
2024-06-07 04:12:00,1720.0,1360.0,1350.0,0
2024-06-07 04:13:00,1700.0,1360.0,1350.0,0
2024-06-07 04:14:00,1710.0,1350.0,1350.0,0
2024-06-07 04:15:00,1690.0,1340.0,1330.0,0
2024-06-07 04:16:00,1700.0,1350.0,1340.0,0
2024-06-07 04:17:00,1690.0,1340.0,1340.0,0
2024-06-07 04:18:00,1680.0,1350.0,1340.0,0
2024-06-07 04:19:00,1690.0,1350.0,1340.0,0
2024-06-07 04:20:00,1670.0,1350.0,1340.0,0
2024-06-07 04:21:00,1680.0,1360.0,1360.0,0
2024-06-07 04:22:00,1680.0,1360.0,1360.0,0
2024-06-07 04:23:00,1680.0,1360.0,1360.0,0
2024-06-07 04:24:00,1680.0,1360.0,1360.0,0
2024-06-07 04:25:00,1070.0,680.0,679.0,1
2024-06-07 04:26:00,426.0,0.339,-0.0624,1
2024-06-07 04:27:00,432.0,0.319,-0.0555,1
2024-06-07 04:28:00,1460.0,1120.0,1080.0,1
2024-06-07 04:29:00,2290.0,2050.0,1970.0,0
2024-06-07 04:30:00,2330.0,1690.0,1660.0,0
2024-06-07 04:31:00,2170.0,1530.0,1510.0,0
2024-06-07 04:32:00,2170.0,1520.0,1470.0,0
2024-06-07 04:33:00,2150.0,1500.0,1480.0,0
2024-06-07 04:34:00,2120.0,1440.0,1380.0,0
2024-06-07 04:35:00,2090.0,1410.0,1370.0,0
2024-06-07 04:36:00,2040.0,1400.0,1380.0,0
2024-06-07 04:37:00,2010.0,1370.0,1340.0,0
2024-06-07 04:38:00,2000.0,1360.0,1320.0,0
2024-06-07 04:39:00,2010.0,1340.0,1290.0,0
2024-06-07 04:40:00,1980.0,1320.0,1290.0,0
2024-06-07 04:41:00,1950.0,1300.0,1270.0,0
2024-06-07 04:42:00,1970.0,1300.0,1280.0,0
2024-06-07 04:43:00,1390.0,650.0,643.0,1
2024-06-07 04:44:00,1400.0,655.0,645.0,1
2024-06-07 04:45:00,1420.0,663.0,654.0,1
2024-06-07 04:46:00,1400.0,653.0,646.0,1
2024-06-07 04:47:00,1380.0,637.0,638.0,1
2024-06-07 04:48:00,1380.0,656.0,661.0,1
2024-06-07 04:49:00,1370.0,646.0,653.0,1
2024-06-07 04:50:00,1340.0,651.0,633.0,1
2024-06-07 04:51:00,837.0,0.429,-0.0787,1
2024-06-07 04:52:00,837.0,0.394,-0.113,1
2024-06-07 04:53:00,835.0,0.378,-0.117,1
2024-06-07 04:54:00,845.0,0.401,-0.12,1
2024-06-07 04:55:00,1350.0,641.0,641.0,1
2024-06-07 04:56:00,1930.0,1310.0,1290.0,0
2024-06-07 04:57:00,2030.0,1460.0,1460.0,0
2024-06-07 04:58:00,1390.0,673.0,674.0,1
2024-06-07 04:59:00,848.0,0.316,-0.401,1
2024-06-07 05:00:00,851.0,0.4,-0.135,1
2024-06-07 05:01:00,858.0,0.389,-0.141,1
2024-06-07 05:02:00,855.0,0.373,-0.0597,1
2024-06-07 05:03:00,854.0,0.366,-0.058,1
2024-06-07 05:04:00,1920.0,1310.0,1310.0,0
2024-06-07 05:05:00,1950.0,1340.0,1340.0,0
2024-06-07 05:06:00,1400.0,681.0,678.0,1
2024-06-07 05:07:00,849.0,0.371,0.0272,1
2024-06-07 05:08:00,844.0,0.349,0.0202,1
2024-06-07 05:09:00,845.0,0.336,0.00823,1
2024-06-07 05:10:00,850.0,0.358,0.0142,1
2024-06-07 05:11:00,848.0,0.352,0.0303,1
2024-06-07 05:12:00,1930.0,1340.0,1320.0,0
2024-06-07 05:13:00,1910.0,1330.0,1300.0,0
2024-06-07 05:14:00,1430.0,708.0,702.0,1
2024-06-07 05:15:00,851.0,0.364,0.0208,1
2024-06-07 05:16:00,858.0,0.363,0.018,1
2024-06-07 05:17:00,858.0,0.359,0.0252,1
2024-06-07 05:18:00,854.0,0.34,0.0261,1
2024-06-07 05:19:00,856.0,0.364,0.0208,1
2024-06-07 05:20:00,1440.0,716.0,697.0,1
2024-06-07 05:21:00,1920.0,1320.0,1270.0,0
2024-06-07 05:22:00,2100.0,1500.0,1450.0,0
2024-06-07 05:23:00,852.0,0.326,-0.308,1
2024-06-07 05:24:00,850.0,0.335,-0.301,1
2024-06-07 05:25:00,850.0,0.371,0.0107,1
2024-06-07 05:26:00,851.0,0.384,0.0112,1
2024-06-07 05:27:00,854.0,0.357,-0.00132,1
2024-06-07 05:28:00,847.0,0.349,0.00112,1
2024-06-07 05:29:00,1930.0,1340.0,1320.0,0
2024-06-07 05:30:00,1970.0,1380.0,1370.0,0
2024-06-07 05:31:00,1410.0,689.0,685.0,1
2024-06-07 05:32:00,851.0,0.346,-0.00689,1
2024-06-07 05:33:00,852.0,0.377,0.00532,1
2024-06-07 05:34:00,852.0,0.389,0.00533,1
2024-06-07 05:35:00,852.0,0.377,-0.000552,1
2024-06-07 05:36:00,855.0,0.365,-0.00664,1
2024-06-07 05:37:00,1320.0,695.0,690.0,1
2024-06-07 05:38:00,1930.0,1310.0,1280.0,0
2024-06-07 05:39:00,2140.0,1540.0,1480.0,0
2024-06-07 05:40:00,862.0,0.366,0.00498,1
2024-06-07 05:41:00,858.0,0.333,-0.00847,1
2024-06-07 05:42:00,856.0,0.333,0.0103,1
2024-06-07 05:43:00,861.0,0.336,0.000708,1
2024-06-07 05:44:00,854.0,0.358,0.0126,1
2024-06-07 05:45:00,854.0,0.359,0.0224,1
2024-06-07 05:46:00,1950.0,1340.0,1310.0,0
2024-06-07 05:47:00,1930.0,1330.0,1280.0,0
2024-06-07 05:48:00,1420.0,691.0,680.0,1
2024-06-07 05:49:00,855.0,0.303,-0.292,1
2024-06-07 05:50:00,856.0,0.33,0.0209,1
2024-06-07 05:51:00,855.0,0.343,0.00034,1
2024-06-07 05:52:00,853.0,0.32,0.0132,1
2024-06-07 05:53:00,862.0,0.301,-0.0696,1
2024-06-07 05:54:00,847.0,0.348,0.0126,1
2024-06-07 05:55:00,1930.0,1320.0,1290.0,0
2024-06-07 05:56:00,2120.0,1540.0,1450.0,0
2024-06-07 05:57:00,989.0,167.0,157.0,1
2024-06-07 05:58:00,845.0,0.333,-0.0297,1
2024-06-07 05:59:00,847.0,0.342,-0.0281,1
2024-06-07 06:00:00,848.0,0.332,-0.0326,1
2024-06-07 06:01:00,840.0,0.343,-0.0352,1
